# plants telemetry experiment - schema_version=2 mode=experiment experiment_id=20260701_180122_p04_p05_water_halfcup_quartercup subject=p04_p05_water_halfcup_quartercup sample_rate_s=1.0 logger=experiment_capture_0_1
# fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# log_start_utc=2026-07-01T18:01:24.941Z tz_offset=-05:00 mode=experiment - isolated experiment capture; NOT a monitor log (never stitch into the baseline)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,mode,subject,experiment_id,sample_rate_s,label
plants.env,2026-07-01T18:01:28.000Z,2026-07-01 13:01:28.000,35,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4624,AS7263,as7263,breadboard_near_esp32,nir_810,2737,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:28.080Z,2026-07-01 13:01:28.080,36,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4624,AS7263,as7263,breadboard_near_esp32,nir_860,51201,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.soil,2026-07-01T18:01:28.232Z,2026-07-01 13:01:28.232,37,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5365,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3067,,,OK,,,,,level=air-dry;role=diag;spread=38;gpio=36,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s3
plants.soil,2026-07-01T18:01:28.310Z,2026-07-01 13:01:28.310,38,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5365,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3134,,,OK,,,,,level=air-dry;role=diag;spread=35;gpio=39,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s4
plants.soil,2026-07-01T18:01:28.376Z,2026-07-01 13:01:28.376,39,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5365,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,2702,,,OK,,,,,level=dry;role=disp;spread=31;gpio=34,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s1
plants.soil,2026-07-01T18:01:28.454Z,2026-07-01 13:01:28.454,40,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5365,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2634,,,OK,,,,,level=dry;role=disp;spread=20;gpio=35,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s2
plants.env,2026-07-01T18:01:28.543Z,2026-07-01 13:01:28.543,41,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5692,SHT45,sht45,breadboard_near_esp32,ambient_temp,26984,27.06,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,sht45
plants.env,2026-07-01T18:01:28.610Z,2026-07-01 13:01:28.610,42,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5692,SHT45,sht45,breadboard_near_esp32,ambient_rh,28727,48.79,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,sht45
plants.env,2026-07-01T18:01:28.755Z,2026-07-01 13:01:28.755,43,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5692,AS7263,as7263,breadboard_near_esp32,nir_610,554,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:28.827Z,2026-07-01 13:01:28.827,44,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5692,AS7263,as7263,breadboard_near_esp32,nir_680,45706,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
