plants.env,2026-07-01T17:30:27.605Z,2026-07-01 12:30:27.605,3047,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267472,AS7263,as7263,breadboard_near_esp32,nir_810,1169,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:27.691Z,2026-07-01 12:30:27.691,3048,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267472,AS7263,as7263,breadboard_near_esp32,nir_860,1442,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.soil,2026-07-01T17:30:27.817Z,2026-07-01 12:30:27.817,3049,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,268210,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,2338,,,OK,,,,,level=dry;role=disp;spread=16;gpio=36,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s3
plants.soil,2026-07-01T17:30:27.891Z,2026-07-01 12:30:27.891,3050,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,268210,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1707,,,OK,,,,,level=OK;role=disp;spread=22;gpio=39,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s4
plants.soil,2026-07-01T17:30:27.958Z,2026-07-01 12:30:27.958,3051,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,268210,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1363,,,OK,,,,,level=well watered;role=disp;spread=35;gpio=34,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s1
plants.soil,2026-07-01T17:30:28.040Z,2026-07-01 12:30:28.040,3052,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,268210,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2563,,,OK,,,,,level=dry;role=disp;spread=0;gpio=35,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s2
plants.env,2026-07-01T17:30:28.107Z,2026-07-01 12:30:28.107,3053,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,268476,SHT45,sht45,breadboard_near_esp32,ambient_temp,26934,26.92,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,sht45
plants.env,2026-07-01T17:30:28.186Z,2026-07-01 12:30:28.186,3054,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,268476,SHT45,sht45,breadboard_near_esp32,ambient_rh,28660,48.67,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,sht45
plants.env,2026-07-01T17:30:28.290Z,2026-07-01 12:30:28.290,3055,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,268476,AS7263,as7263,breadboard_near_esp32,nir_610,359,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:28.381Z,2026-07-01 12:30:28.381,3056,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,268476,AS7263,as7263,breadboard_near_esp32,nir_680,971,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
