# log_start_utc=2026-07-27T00:00:06.687Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-27T16:06:22.916Z,2026-07-27 11:06:22.916,14157,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525210033,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1333,,,OK,,,987.6,,name=c5off1;level=well watered;role=disp;spread=26;gpio=4;device_seq=70025;time_source=device_synced;device_timestamp_utc=2026-07-27T16:06:02.146Z;config_id=170b1c1e;rssi=-56;uptime_s=525210;heap=152644;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:06:22.916Z,2026-07-27 11:06:22.916,14158,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525210033,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1725,,,OK,,,987.6,,name=c5off1;level=needs water;role=disp;spread=7;gpio=5;device_seq=70026;time_source=device_synced;device_timestamp_utc=2026-07-27T16:06:02.146Z;config_id=170b1c1e;rssi=-56;uptime_s=525210;heap=152644;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:06:22.916Z,2026-07-27 11:06:22.916,14159,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525210033,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1595,,,OK,,,987.6,,name=c5off1;level=OK;role=disp;spread=20;gpio=6;device_seq=70027;time_source=device_synced;device_timestamp_utc=2026-07-27T16:06:02.146Z;config_id=170b1c1e;rssi=-56;uptime_s=525210;heap=152644;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T16:06:22.916Z,2026-07-27 11:06:22.916,14160,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525210717,ESP32,esp32_die,on_chip,die_temp,,27.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-27T16:06:53.426Z,2026-07-27 11:06:53.426,14161,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525240033,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1204,,,OK,,,987.6,,name=c5off1;level=overwatered;role=disp;spread=24;gpio=1;device_seq=70028;time_source=device_synced;device_timestamp_utc=2026-07-27T16:06:32.146Z;config_id=170b1c1e;rssi=-64;uptime_s=525240;heap=152668;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:06:53.426Z,2026-07-27 11:06:53.426,14162,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525240033,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1315,,,OK,,,987.6,,name=c5off1;level=well watered;role=disp;spread=12;gpio=4;device_seq=70029;time_source=device_synced;device_timestamp_utc=2026-07-27T16:06:32.146Z;config_id=170b1c1e;rssi=-64;uptime_s=525240;heap=152668;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:06:53.426Z,2026-07-27 11:06:53.426,14163,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525240033,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,992,,,OK,,,987.6,,name=c5off1;level=needs water;role=disp;spread=15;gpio=5;device_seq=70030;time_source=device_synced;device_timestamp_utc=2026-07-27T16:06:32.146Z;config_id=170b1c1e;rssi=-64;uptime_s=525240;heap=152668;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:06:53.426Z,2026-07-27 11:06:53.426,14164,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525240033,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1577,,,OK,,,987.6,,name=c5off1;level=OK;role=disp;spread=12;gpio=6;device_seq=70031;time_source=device_synced;device_timestamp_utc=2026-07-27T16:06:32.146Z;config_id=170b1c1e;rssi=-64;uptime_s=525240;heap=152668;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T16:06:53.426Z,2026-07-27 11:06:53.426,14165,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525240717,ESP32,esp32_die,on_chip,die_temp,,27.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-27T16:07:23.967Z,2026-07-27 11:07:23.967,14166,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525270033,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1205,,,OK,,,987.6,,name=c5off1;level=overwatered;role=disp;spread=16;gpio=1;device_seq=70032;time_source=device_synced;device_timestamp_utc=2026-07-27T16:07:02.146Z;config_id=170b1c1e;rssi=-56;uptime_s=525270;heap=152668;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
