# plants telemetry experiment - schema_version=2 mode=experiment experiment_id=20260701_185816_p07_cachepot_retention_check_no_water subject=p07_cachepot_retention_check_no_water sample_rate_s=1.0 logger=experiment_capture_0_1
# fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# log_start_utc=2026-07-01T18:58:19.207Z tz_offset=-05:00 mode=experiment - isolated experiment capture; NOT a monitor log (never stitch into the baseline)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,mode,subject,experiment_id,sample_rate_s,label
plants.env,2026-07-01T18:58:23.394Z,2026-07-01 13:58:23.394,44,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5997,AS7263,as7263,breadboard_near_esp32,nir_680,10,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.env,2026-07-01T18:58:23.474Z,2026-07-01 13:58:23.474,45,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5997,AS7263,as7263,breadboard_near_esp32,nir_730,16,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.env,2026-07-01T18:58:23.544Z,2026-07-01 13:58:23.544,46,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5997,AS7263,as7263,breadboard_near_esp32,nir_760,18,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.env,2026-07-01T18:58:23.628Z,2026-07-01 13:58:23.628,47,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5997,AS7263,as7263,breadboard_near_esp32,nir_810,22,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.env,2026-07-01T18:58:23.710Z,2026-07-01 13:58:23.710,48,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5997,AS7263,as7263,breadboard_near_esp32,nir_860,32,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.soil,2026-07-01T18:58:23.928Z,2026-07-01 13:58:23.928,49,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,6803,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3182,,,OK,,,,,level=air-dry;role=diag;spread=8;gpio=36,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,notinuse
plants.soil,2026-07-01T18:58:24.012Z,2026-07-01 13:58:24.012,50,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,6803,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3175,,,OK,,,,,level=air-dry;role=diag;spread=17;gpio=39,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,notinuse
plants.soil,2026-07-01T18:58:24.081Z,2026-07-01 13:58:24.081,51,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,6803,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3198,,,OK,,,,,level=air-dry;role=diag;spread=28;gpio=34,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,s1
plants.soil,2026-07-01T18:58:24.163Z,2026-07-01 13:58:24.163,52,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,6803,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3158,,,OK,,,,,level=air-dry;role=diag;spread=37;gpio=35,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,s2
plants.env,2026-07-01T18:58:24.252Z,2026-07-01 13:58:24.252,53,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,7130,SHT45,sht45,breadboard_near_esp32,ambient_temp,27538,28.54,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,sht45
plants.env,2026-07-01T18:58:24.327Z,2026-07-01 13:58:24.327,54,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,7130,SHT45,sht45,breadboard_near_esp32,ambient_rh,27423,46.31,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,sht45
plants.env,2026-07-01T18:58:24.446Z,2026-07-01 13:58:24.446,55,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,7130,AS7263,as7263,breadboard_near_esp32,nir_610,23,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
