# log_start_utc=2026-07-12T01:18:47.356Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-12T01:21:50.041Z,2026-07-11 20:21:50.041,33,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4350001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=185;gpio=5;device_seq=578;time_source=device_synced;device_timestamp_utc=2026-07-12T01:21:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4350;heap=153516;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:21:50.041Z,2026-07-11 20:21:50.041,34,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4350001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=287;gpio=6;device_seq=579;time_source=device_synced;device_timestamp_utc=2026-07-12T01:21:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4350;heap=153516;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T01:21:50.041Z,2026-07-11 20:21:50.041,35,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4350719,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
plants.soil,2026-07-12T01:22:20.337Z,2026-07-11 20:22:20.337,36,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4380001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=317;gpio=1;device_seq=580;time_source=device_synced;device_timestamp_utc=2026-07-12T01:22:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4380;heap=153516;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:22:20.337Z,2026-07-11 20:22:20.337,37,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4380001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=263;gpio=4;device_seq=581;time_source=device_synced;device_timestamp_utc=2026-07-12T01:22:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4380;heap=153516;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:22:20.337Z,2026-07-11 20:22:20.337,38,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4380001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=191;gpio=5;device_seq=582;time_source=device_synced;device_timestamp_utc=2026-07-12T01:22:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4380;heap=153516;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:22:20.337Z,2026-07-11 20:22:20.337,39,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4380001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=283;gpio=6;device_seq=583;time_source=device_synced;device_timestamp_utc=2026-07-12T01:22:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4380;heap=153516;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T01:22:20.337Z,2026-07-11 20:22:20.337,40,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4380719,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
plants.soil,2026-07-12T01:22:51.290Z,2026-07-11 20:22:51.290,41,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4410001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,6,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=332;gpio=1;device_seq=584;time_source=device_synced;device_timestamp_utc=2026-07-12T01:22:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4410;heap=153764;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:22:51.290Z,2026-07-11 20:22:51.290,42,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4410001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=276;gpio=4;device_seq=585;time_source=device_synced;device_timestamp_utc=2026-07-12T01:22:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4410;heap=153764;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:22:51.290Z,2026-07-11 20:22:51.290,43,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4410001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=198;gpio=5;device_seq=586;time_source=device_synced;device_timestamp_utc=2026-07-12T01:22:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4410;heap=153764;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:22:51.290Z,2026-07-11 20:22:51.290,44,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4410001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=298;gpio=6;device_seq=587;time_source=device_synced;device_timestamp_utc=2026-07-12T01:22:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4410;heap=153764;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T01:22:51.290Z,2026-07-11 20:22:51.290,45,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4410719,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
plants.soil,2026-07-12T01:23:21.706Z,2026-07-11 20:23:21.706,46,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4440001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,5,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=284;gpio=1;device_seq=588;time_source=device_synced;device_timestamp_utc=2026-07-12T01:23:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4440;heap=153528;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:23:21.706Z,2026-07-11 20:23:21.706,47,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4440001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=263;gpio=4;device_seq=589;time_source=device_synced;device_timestamp_utc=2026-07-12T01:23:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4440;heap=153528;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:23:21.706Z,2026-07-11 20:23:21.706,48,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4440001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=191;gpio=5;device_seq=590;time_source=device_synced;device_timestamp_utc=2026-07-12T01:23:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4440;heap=153528;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
